location_name,sex_name,cause_name,HALE_2015_30_70,Age_standardized_YLDs ,YLDs_proportion
Benin,Female,Cardiovascular diseases,23.3 ,512.4 ,4.1
Benin,Female,Chronic respiratory diseases,23.3 ,488.4 ,3.9
Benin,Female,Diabetes mellitus,23.3 ,564.7 ,4.6
Benin,Female,Four major NCDs,23.3 ,1628.5 ,13.1
Burkina Faso,Female,Non-communicable diseases,23.0 ,12170.7 ,100
Burkina Faso,Female,Neoplasms,23.0 ,66.5 ,0.5
Burkina Faso,Female,Cardiovascular diseases,23.0 ,433.4 ,3.6
Burkina Faso,Female,Chronic respiratory diseases,23.0 ,394.3 ,3.2
Burkina Faso,Female,Diabetes mellitus,23.0 ,515.4 ,4.2
Burkina Faso,Female,Four major NCDs,23.0 ,1409.6 ,11.6
Cameroon,Female,Non-communicable diseases,21.7 ,12465.0 ,100
Cameroon,Female,Neoplasms,21.7 ,79.7 ,0.6
Cameroon,Female,Cardiovascular diseases,21.7 ,498.7 ,4
Cameroon,Female,Chronic respiratory diseases,21.7 ,510.8 ,4.1
Cameroon,Female,Diabetes mellitus,21.7 ,484.4 ,3.9
Cameroon,Female,Four major NCDs,21.7 ,1573.7 ,12.6
Cabo Verde,Female,Non-communicable diseases,26.7 ,12465.9 ,100
Cabo Verde,Female,Neoplasms,26.7 ,75.4 ,0.6
Cabo Verde,Female,Cardiovascular diseases,26.7 ,549.8 ,4.4
Cabo Verde,Female,Chronic respiratory diseases,26.7 ,352.5 ,2.8
Cabo Verde,Female,Diabetes mellitus,26.7 ,707.3 ,5.7
Cabo Verde,Female,Four major NCDs,26.7 ,1685.0 ,13.5
Chad,Female,Non-communicable diseases,21.5 ,12656.1 ,100
Chad,Female,Neoplasms,21.5 ,62.0 ,0.5
Chad,Female,Cardiovascular diseases,21.5 ,512.7 ,4.1
Chad,Female,Chronic respiratory diseases,21.5 ,393.5 ,3.1
Chad,Female,Diabetes mellitus,21.5 ,543.1 ,4.3
Chad,Female,Four major NCDs,21.5 ,1511.3 ,11.9
Côte d'Ivoire,Female,Non-communicable diseases,22.7 ,12387.2 ,100
Côte d'Ivoire,Female,Neoplasms,22.7 ,63.8 ,0.5
Côte d'Ivoire,Female,Cardiovascular diseases,22.7 ,535.0 ,4.3
Côte d'Ivoire,Female,Chronic respiratory diseases,22.7 ,479.1 ,3.9
Côte d'Ivoire,Female,Diabetes mellitus,22.7 ,573.1 ,4.6
Côte d'Ivoire,Female,Four major NCDs,22.7 ,1651.0 ,13.3
Gambia,Female,Non-communicable diseases,22.2 ,13240.3 ,100
Gambia,Female,Neoplasms,22.2 ,54.2 ,0.4
Gambia,Female,Cardiovascular diseases,22.2 ,574.0 ,4.3
Gambia,Female,Chronic respiratory diseases,22.2 ,509.6 ,3.8
Gambia,Female,Diabetes mellitus,22.2 ,495.2 ,3.7
Gambia,Female,Four major NCDs,22.2 ,1633.0 ,12.3
Ghana,Female,Non-communicable diseases,23.7 ,12247.4 ,100
Ghana,Female,Neoplasms,23.7 ,86.3 ,0.7
Ghana,Female,Cardiovascular diseases,23.7 ,620.6 ,5.1
Ghana,Female,Chronic respiratory diseases,23.7 ,359.9 ,2.9
Ghana,Female,Diabetes mellitus,23.7 ,667.9 ,5.5
Ghana,Female,Four major NCDs,23.7 ,1734.7 ,14.2
Guinea,Female,Non-communicable diseases,20.6 ,12390.0 ,100
Guinea,Female,Neoplasms,20.6 ,91.7 ,0.7
Guinea,Female,Cardiovascular diseases,20.6 ,493.8 ,4
Guinea,Female,Chronic respiratory diseases,20.6 ,500.5 ,4
Guinea,Female,Diabetes mellitus,20.6 ,463.3 ,3.7
Guinea,Female,Four major NCDs,20.6 ,1549.3 ,12.5
Guinea-Bissau,Female,Non-communicable diseases,20.6 ,12596.7 ,100
Guinea-Bissau,Female,Neoplasms,20.6 ,92.4 ,0.7
Guinea-Bissau,Female,Cardiovascular diseases,20.6 ,593.2 ,4.7
Guinea-Bissau,Female,Chronic respiratory diseases,20.6 ,530.5 ,4.2
Guinea-Bissau,Female,Diabetes mellitus,20.6 ,571.4 ,4.5
Guinea-Bissau,Female,Four major NCDs,20.6 ,1787.5 ,14.2
Liberia,Female,Non-communicable diseases,20.8 ,12843.1 ,100
Liberia,Female,Neoplasms,20.8 ,69.8 ,0.5
Liberia,Female,Cardiovascular diseases,20.8 ,502.7 ,3.9
Liberia,Female,Chronic respiratory diseases,20.8 ,420.5 ,3.3
Liberia,Female,Diabetes mellitus,20.8 ,711.2 ,5.5
Liberia,Female,Four major NCDs,20.8 ,1704.2 ,13.3
Mali,Female,Non-communicable diseases,22.0 ,12085.0 ,100
Mali,Female,Neoplasms,22.0 ,67.9 ,0.6
Mali,Female,Cardiovascular diseases,22.0 ,519.6 ,4.3
Mali,Female,Chronic respiratory diseases,22.0 ,555.1 ,4.6
Mali,Female,Diabetes mellitus,22.0 ,523.9 ,4.3
Mali,Female,Four major NCDs,22.0 ,1666.5 ,13.8
Mauritania,Female,Non-communicable diseases,24.3 ,12016.7 ,100
Mauritania,Female,Neoplasms,24.3 ,72.4 ,0.6
Mauritania,Female,Cardiovascular diseases,24.3 ,555.5 ,4.6
Mauritania,Female,Chronic respiratory diseases,24.3 ,552.7 ,4.6
Mauritania,Female,Diabetes mellitus,24.3 ,386.4 ,3.2
Mauritania,Female,Four major NCDs,24.3 ,1567.0 ,13
Niger,Female,Non-communicable diseases,23.4 ,12191.6 ,100
Niger,Female,Neoplasms,23.4 ,53.0 ,0.4
Niger,Female,Cardiovascular diseases,23.4 ,496.7 ,4.1
Niger,Female,Chronic respiratory diseases,23.4 ,437.3 ,3.6
Niger,Female,Diabetes mellitus,23.4 ,333.5 ,2.7
Niger,Female,Four major NCDs,23.4 ,1320.5 ,10.8
Nigeria,Female,Non-communicable diseases,23.5 ,12697.3 ,100
Nigeria,Female,Neoplasms,23.5 ,70.7 ,0.6
Nigeria,Female,Cardiovascular diseases,23.5 ,533.4 ,4.2
Nigeria,Female,Chronic respiratory diseases,23.5 ,412.1 ,3.2
Nigeria,Female,Diabetes mellitus,23.5 ,338.1 ,2.7
Nigeria,Female,Four major NCDs,23.5 ,1354.2 ,10.7
Sao Tome and Principe,Female,Non-communicable diseases,23.2 ,12724.4 ,100
Sao Tome and Principe,Female,Neoplasms,23.2 ,98.9 ,0.8
Sao Tome and Principe,Female,Cardiovascular diseases,23.2 ,772.9 ,6.1
Sao Tome and Principe,Female,Chronic respiratory diseases,23.2 ,784.7 ,6.2
Sao Tome and Principe,Female,Diabetes mellitus,23.2 ,569.6 ,4.5
Sao Tome and Principe,Female,Four major NCDs,23.2 ,2226.0 ,17.5
Senegal,Female,Non-communicable diseases,23.7 ,12382.9 ,100
Senegal,Female,Neoplasms,23.7 ,68.8 ,0.6
Senegal,Female,Cardiovascular diseases,23.7 ,549.0 ,4.4
Senegal,Female,Chronic respiratory diseases,23.7 ,416.0 ,3.4
Senegal,Female,Diabetes mellitus,23.7 ,782.1 ,6.3
Senegal,Female,Four major NCDs,23.7 ,1815.9 ,14.7
Sierra Leone,Female,Non-communicable diseases,21.3 ,12120.1 ,100
Sierra Leone,Female,Neoplasms,21.3 ,68.3 ,0.6
Sierra Leone,Female,Cardiovascular diseases,21.3 ,622.2 ,5.1
Sierra Leone,Female,Chronic respiratory diseases,21.3 ,491.6 ,4.1
Sierra Leone,Female,Diabetes mellitus,21.3 ,351.7 ,2.9
Sierra Leone,Female,Four major NCDs,21.3 ,1533.9 ,12.7
Togo,Female,Non-communicable diseases,23.5 ,12176.3 ,100
Togo,Female,Neoplasms,23.5 ,65.2 ,0.5
Togo,Female,Cardiovascular diseases,23.5 ,535.9 ,4.4
Togo,Female,Chronic respiratory diseases,23.5 ,491.8 ,4
Togo,Female,Diabetes mellitus,23.5 ,329.3 ,2.7
Togo,Female,Four major NCDs,23.5 ,1422.2 ,11.7
Guam,Female,Non-communicable diseases,30.9 ,12812.8 ,100
Guam,Female,Neoplasms,30.9 ,108.9 ,0.8
Guam,Female,Cardiovascular diseases,30.9 ,774.1 ,6
Guam,Female,Chronic respiratory diseases,30.9 ,219.9 ,1.7
Guam,Female,Diabetes mellitus,30.9 ,956.4 ,7.5
Guam,Female,Four major NCDs,30.9 ,2059.3 ,16.1
Puerto Rico,Female,Non-communicable diseases,34.7 ,13044.2 ,100
Puerto Rico,Female,Neoplasms,34.7 ,153.9 ,1.2
Puerto Rico,Female,Cardiovascular diseases,34.7 ,280.9 ,2.2
Puerto Rico,Female,Chronic respiratory diseases,34.7 ,410.0 ,3.1
Puerto Rico,Female,Diabetes mellitus,34.7 ,1373.8 ,10.5
Puerto Rico,Female,Four major NCDs,34.7 ,2218.6 ,17
United States Virgin Islands,Female,Non-communicable diseases,29.7 ,12860.2 ,100
United States Virgin Islands,Female,Neoplasms,29.7 ,165.8 ,1.3
United States Virgin Islands,Female,Cardiovascular diseases,29.7 ,278.2 ,2.2
United States Virgin Islands,Female,Chronic respiratory diseases,29.7 ,234.2 ,1.8
United States Virgin Islands,Female,Diabetes mellitus,29.7 ,1126.3 ,8.8
United States Virgin Islands,Female,Four major NCDs,29.7 ,1804.5 ,14
South Sudan,Female,Non-communicable diseases,22.4 ,12077.1 ,100
South Sudan,Female,Neoplasms,22.4 ,57.2 ,0.5
South Sudan,Female,Cardiovascular diseases,22.4 ,570.9 ,4.7
South Sudan,Female,Chronic respiratory diseases,22.4 ,428.2 ,3.5
South Sudan,Female,Diabetes mellitus,22.4 ,439.9 ,3.6
South Sudan,Female,Four major NCDs,22.4 ,1496.3 ,12.4
Sudan,Female,Non-communicable diseases,24.2 ,14008.3 ,100
Sudan,Female,Neoplasms,24.2 ,61.2 ,0.4
Sudan,Female,Cardiovascular diseases,24.2 ,671.5 ,4.8
Sudan,Female,Chronic respiratory diseases,24.2 ,418.2 ,3
Sudan,Female,Diabetes mellitus,24.2 ,758.2 ,5.4
Sudan,Female,Four major NCDs,24.2 ,1909.0 ,13.6
World Bank High Income,Female,Non-communicable diseases,30.9 ,14452.8 ,100
World Bank High Income,Female,Neoplasms,30.9 ,236.3 ,1.6
World Bank High Income,Female,Cardiovascular diseases,30.9 ,381.1 ,2.6
World Bank High Income,Female,Chronic respiratory diseases,30.9 ,530.9 ,3.7
World Bank High Income,Female,Diabetes mellitus,30.9 ,577.1 ,4
World Bank High Income,Female,Four major NCDs,30.9 ,1725.4 ,11.9
World Bank Upper Middle Income,Female,Non-communicable diseases,28.8 ,12396.1 ,100
World Bank Upper Middle Income,Female,Neoplasms,28.8 ,126.5 ,1
World Bank Upper Middle Income,Female,Cardiovascular diseases,28.8 ,542.5 ,4.4
World Bank Upper Middle Income,Female,Chronic respiratory diseases,28.8 ,349.0 ,2.8
World Bank Upper Middle Income,Female,Diabetes mellitus,28.8 ,585.2 ,4.7
World Bank Upper Middle Income,Female,Four major NCDs,28.8 ,1603.2 ,12.9
World Bank Lower Middle Income,Female,Non-communicable diseases,24.2 ,13454.3 ,100
World Bank Lower Middle Income,Female,Neoplasms,24.2 ,85.0 ,0.6
World Bank Lower Middle Income,Female,Cardiovascular diseases,24.2 ,485.5 ,3.6
World Bank Lower Middle Income,Female,Chronic respiratory diseases,24.2 ,524.6 ,3.9
World Bank Lower Middle Income,Female,Diabetes mellitus,24.2 ,672.8 ,5
World Bank Lower Middle Income,Female,Four major NCDs,24.2 ,1767.9 ,13.1
World Bank Low Income,Female,Non-communicable diseases,23.0 ,12324.9 ,100
World Bank Low Income,Female,Neoplasms,23.0 ,78.8 ,0.6
World Bank Low Income,Female,Cardiovascular diseases,23.0 ,517.2 ,4.2
World Bank Low Income,Female,Chronic respiratory diseases,23.0 ,504.5 ,4.1
World Bank Low Income,Female,Diabetes mellitus,23.0 ,561.9 ,4.6
World Bank Low Income,Female,Four major NCDs,23.0 ,1662.5 ,13.5
Global,Both,Non-communicable diseases,26.3 ,11587.3 ,100
Global,Both,Neoplasms,26.3 ,128.9 ,1.1
Global,Both,Cardiovascular diseases,26.3 ,478.7 ,4.1
Global,Both,Chronic respiratory diseases,26.3 ,441.3 ,3.8
Global,Both,Diabetes mellitus,26.3 ,658.8 ,5.7
Global,Both,Four major NCDs,26.3 ,1707.8 ,14.7
China,Both,Non-communicable diseases,27.5 ,10187.9 ,100
China,Both,Neoplasms,27.5 ,127.3 ,1.2
China,Both,Cardiovascular diseases,27.5 ,571.3 ,5.6
China,Both,Chronic respiratory diseases,27.5 ,353.7 ,3.5
China,Both,Diabetes mellitus,27.5 ,528.3 ,5.2
China,Both,Four major NCDs,27.5 ,1580.6 ,15.5
Democratic People's Republic of Korea,Both,Non-communicable diseases,25.2 ,10533.3 ,100
Democratic People's Republic of Korea,Both,Neoplasms,25.2 ,98.3 ,0.9
Democratic People's Republic of Korea,Both,Cardiovascular diseases,25.2 ,683.0 ,6.5
Democratic People's Republic of Korea,Both,Chronic respiratory diseases,25.2 ,643.8 ,6.1
Democratic People's Republic of Korea,Both,Diabetes mellitus,25.2 ,522.0 ,5
Democratic People's Republic of Korea,Both,Four major NCDs,25.2 ,1947.0 ,18.5
Taiwan (Province of China),Both,Non-communicable diseases,30.2 ,11224.7 ,100
Taiwan (Province of China),Both,Neoplasms,30.2 ,207.8 ,1.9
Taiwan (Province of China),Both,Cardiovascular diseases,30.2 ,494.6 ,4.4
Taiwan (Province of China),Both,Chronic respiratory diseases,30.2 ,233.3 ,2.1
Taiwan (Province of China),Both,Diabetes mellitus,30.2 ,696.5 ,6.2
Taiwan (Province of China),Both,Four major NCDs,30.2 ,1632.2 ,14.5
Cambodia,Both,Non-communicable diseases,22.7 ,11064.6 ,100
Cambodia,Both,Neoplasms,22.7 ,76.0 ,0.7
Cambodia,Both,Cardiovascular diseases,22.7 ,542.6 ,4.9
Cambodia,Both,Chronic respiratory diseases,22.7 ,363.9 ,3.3
Cambodia,Both,Diabetes mellitus,22.7 ,598.4 ,5.4
Cambodia,Both,Four major NCDs,22.7 ,1580.9 ,14.3
Indonesia,Both,Non-communicable diseases,23.1 ,11442.6 ,100
Indonesia,Both,Neoplasms,23.1 ,75.5 ,0.7
Indonesia,Both,Cardiovascular diseases,23.1 ,798.2 ,7
Indonesia,Both,Chronic respiratory diseases,23.1 ,454.1 ,4
Indonesia,Both,Diabetes mellitus,23.1 ,541.5 ,4.7
Indonesia,Both,Four major NCDs,23.1 ,1869.3 ,16.3
Lao People's Democratic Republic,Both,Non-communicable diseases,22.8 ,11112.9 ,100
Lao People's Democratic Republic,Both,Neoplasms,22.8 ,69.8 ,0.6
Lao People's Democratic Republic,Both,Cardiovascular diseases,22.8 ,653.3 ,5.9
Lao People's Democratic Republic,Both,Chronic respiratory diseases,22.8 ,472.0 ,4.2
Lao People's Democratic Republic,Both,Diabetes mellitus,22.8 ,767.5 ,6.9
Lao People's Democratic Republic,Both,Four major NCDs,22.8 ,1962.6 ,17.7
Malaysia,Both,Non-communicable diseases,26.1 ,11369.4 ,100
Malaysia,Both,Neoplasms,26.1 ,105.4 ,0.9
Malaysia,Both,Cardiovascular diseases,26.1 ,675.6 ,5.9
Malaysia,Both,Chronic respiratory diseases,26.1 ,367.8 ,3.2
Malaysia,Both,Diabetes mellitus,26.1 ,830.8 ,7.3
Malaysia,Both,Four major NCDs,26.1 ,1979.6 ,17.4
Maldives,Both,Non-communicable diseases,30.1 ,10711.3 ,100
Maldives,Both,Neoplasms,30.1 ,60.9 ,0.6
Maldives,Both,Cardiovascular diseases,30.1 ,496.2 ,4.6
Maldives,Both,Chronic respiratory diseases,30.1 ,495.9 ,4.6
Maldives,Both,Diabetes mellitus,30.1 ,554.0 ,5.2
Maldives,Both,Four major NCDs,30.1 ,1607.0 ,15
Myanmar,Both,Non-communicable diseases,22.6 ,10992.3 ,100
Myanmar,Both,Neoplasms,22.6 ,75.2 ,0.7
Myanmar,Both,Cardiovascular diseases,22.6 ,503.0 ,4.6
Myanmar,Both,Chronic respiratory diseases,22.6 ,579.0 ,5.3
Myanmar,Both,Diabetes mellitus,22.6 ,735.6 ,6.7
Myanmar,Both,Four major NCDs,22.6 ,1892.8 ,17.2
Philippines,Both,Non-communicable diseases,24.0 ,11824.4 ,100
Philippines,Both,Neoplasms,24.0 ,86.2 ,0.7
Philippines,Both,Cardiovascular diseases,24.0 ,623.6 ,5.3
Philippines,Both,Chronic respiratory diseases,24.0 ,574.6 ,4.9
Philippines,Both,Diabetes mellitus,24.0 ,515.8 ,4.4
Philippines,Both,Four major NCDs,24.0 ,1800.2 ,15.2
Sri Lanka,Both,Non-communicable diseases,26.8 ,11364.9 ,100
Sri Lanka,Both,Neoplasms,26.8 ,73.5 ,0.6
Sri Lanka,Both,Cardiovascular diseases,26.8 ,481.5 ,4.2
Sri Lanka,Both,Chronic respiratory diseases,26.8 ,430.5 ,3.8
Sri Lanka,Both,Diabetes mellitus,26.8 ,1182.9 ,10.4
Sri Lanka,Both,Four major NCDs,26.8 ,2168.4 ,19.1
Thailand,Both,Non-communicable diseases,31.4 ,11177.2 ,100
Thailand,Both,Neoplasms,31.4 ,94.2 ,0.8
Thailand,Both,Cardiovascular diseases,31.4 ,519.7 ,4.6
Thailand,Both,Chronic respiratory diseases,31.4 ,422.1 ,3.8
Thailand,Both,Diabetes mellitus,31.4 ,437.3 ,3.9
Thailand,Both,Four major NCDs,31.4 ,1473.2 ,13.2
Timor-Leste,Both,Non-communicable diseases,24.1 ,10669.3 ,100
Timor-Leste,Both,Neoplasms,24.1 ,60.1 ,0.6
Timor-Leste,Both,Cardiovascular diseases,24.1 ,666.0 ,6.2
Timor-Leste,Both,Chronic respiratory diseases,24.1 ,423.7 ,4
Timor-Leste,Both,Diabetes mellitus,24.1 ,535.2 ,5
Timor-Leste,Both,Four major NCDs,24.1 ,1685.0 ,15.8
Viet Nam,Both,Non-communicable diseases,24.8 ,10429.8 ,100
Viet Nam,Both,Neoplasms,24.8 ,109.4 ,1
Viet Nam,Both,Cardiovascular diseases,24.8 ,579.1 ,5.6
Viet Nam,Both,Chronic respiratory diseases,24.8 ,381.9 ,3.7
Viet Nam,Both,Diabetes mellitus,24.8 ,518.5 ,5
Viet Nam,Both,Four major NCDs,24.8 ,1588.8 ,15.2
Fiji,Both,Non-communicable diseases,21.0 ,12453.6 ,100
Fiji,Both,Neoplasms,21.0 ,91.1 ,0.7
Fiji,Both,Cardiovascular diseases,21.0 ,698.9 ,5.6
Fiji,Both,Chronic respiratory diseases,21.0 ,206.7 ,1.7
Fiji,Both,Diabetes mellitus,21.0 ,2143.3 ,17.2
Fiji,Both,Four major NCDs,21.0 ,3140.0 ,25.2
Kiribati,Both,Non-communicable diseases,17.5 ,12705.5 ,100
Kiribati,Both,Neoplasms,17.5 ,126.0 ,1
Kiribati,Both,Cardiovascular diseases,17.5 ,968.9 ,7.6
Kiribati,Both,Chronic respiratory diseases,17.5 ,353.1 ,2.8
Kiribati,Both,Diabetes mellitus,17.5 ,1790.4 ,14.1
Kiribati,Both,Four major NCDs,17.5 ,3238.4 ,25.5
Micronesia (Federated States of),Both,Non-communicable diseases,18.7 ,12154.8 ,100
Micronesia (Federated States of),Both,Neoplasms,18.7 ,117.3 ,1
Micronesia (Federated States of),Both,Cardiovascular diseases,18.7 ,769.7 ,6.3
Micronesia (Federated States of),Both,Chronic respiratory diseases,18.7 ,297.6 ,2.4
Micronesia (Federated States of),Both,Diabetes mellitus,18.7 ,1634.4 ,13.4
Micronesia (Federated States of),Both,Four major NCDs,18.7 ,2819.1 ,23.2
Papua New Guinea,Both,Non-communicable diseases,20.7 ,11965.8 ,100
Papua New Guinea,Both,Neoplasms,20.7 ,81.2 ,0.7
Papua New Guinea,Both,Cardiovascular diseases,20.7 ,737.6 ,6.2
Papua New Guinea,Both,Chronic respiratory diseases,20.7 ,599.8 ,5
Papua New Guinea,Both,Diabetes mellitus,20.7 ,1367.8 ,11.4
Papua New Guinea,Both,Four major NCDs,20.7 ,2786.4 ,23.3
Samoa,Both,Non-communicable diseases,22.1 ,11777.1 ,100
Samoa,Both,Neoplasms,22.1 ,89.1 ,0.8
Samoa,Both,Cardiovascular diseases,22.1 ,762.7 ,6.5
Samoa,Both,Chronic respiratory diseases,22.1 ,235.8 ,2
Samoa,Both,Diabetes mellitus,22.1 ,1491.4 ,12.7
Samoa,Both,Four major NCDs,22.1 ,2579.0 ,21.9
Solomon Islands,Both,Non-communicable diseases,16.5 ,11831.8 ,100
Solomon Islands,Both,Neoplasms,16.5 ,146.6 ,1.2
Solomon Islands,Both,Cardiovascular diseases,16.5 ,799.0 ,6.8
Solomon Islands,Both,Chronic respiratory diseases,16.5 ,298.9 ,2.5
Solomon Islands,Both,Diabetes mellitus,16.5 ,1373.0 ,11.6
Solomon Islands,Both,Four major NCDs,16.5 ,2617.4 ,22.1
Tonga,Both,Non-communicable diseases,23.8 ,11627.9 ,100
Tonga,Both,Neoplasms,23.8 ,106.0 ,0.9
Tonga,Both,Cardiovascular diseases,23.8 ,651.4 ,5.6
Tonga,Both,Chronic respiratory diseases,23.8 ,230.8 ,2
Tonga,Both,Diabetes mellitus,23.8 ,1392.0 ,12
Tonga,Both,Four major NCDs,23.8 ,2380.2 ,20.5
Vanuatu,Both,Non-communicable diseases,20.3 ,11939.7 ,100
Vanuatu,Both,Neoplasms,20.3 ,79.6 ,0.7
Vanuatu,Both,Cardiovascular diseases,20.3 ,908.0 ,7.6
Vanuatu,Both,Chronic respiratory diseases,20.3 ,281.3 ,2.4
Vanuatu,Both,Diabetes mellitus,20.3 ,1346.7 ,11.3
Vanuatu,Both,Four major NCDs,20.3 ,2615.7 ,21.9
Armenia,Both,Non-communicable diseases,25.1 ,10449.9 ,100
Armenia,Both,Neoplasms,25.1 ,134.8 ,1.3
Armenia,Both,Cardiovascular diseases,25.1 ,517.6 ,5
Armenia,Both,Chronic respiratory diseases,25.1 ,228.6 ,2.2
Armenia,Both,Diabetes mellitus,25.1 ,804.4 ,7.7
Armenia,Both,Four major NCDs,25.1 ,1685.3 ,16.1
Azerbaijan,Both,Non-communicable diseases,22.3 ,10359.7 ,100
Azerbaijan,Both,Neoplasms,22.3 ,97.2 ,0.9
Azerbaijan,Both,Cardiovascular diseases,22.3 ,576.9 ,5.6
Azerbaijan,Both,Chronic respiratory diseases,22.3 ,239.7 ,2.3
Azerbaijan,Both,Diabetes mellitus,22.3 ,775.5 ,7.5
Azerbaijan,Both,Four major NCDs,22.3 ,1689.3 ,16.3
Georgia,Both,Non-communicable diseases,23.6 ,10673.0 ,100
Georgia,Both,Neoplasms,23.6 ,148.7 ,1.4
Georgia,Both,Cardiovascular diseases,23.6 ,617.7 ,5.8
Georgia,Both,Chronic respiratory diseases,23.6 ,246.5 ,2.3
Georgia,Both,Diabetes mellitus,23.6 ,999.2 ,9.4
Georgia,Both,Four major NCDs,23.6 ,2012.0 ,18.9
Kazakhstan,Both,Non-communicable diseases,22.7 ,11305.9 ,100
Kazakhstan,Both,Neoplasms,22.7 ,115.4 ,1
Kazakhstan,Both,Cardiovascular diseases,22.7 ,608.8 ,5.4
Kazakhstan,Both,Chronic respiratory diseases,22.7 ,294.7 ,2.6
Kazakhstan,Both,Diabetes mellitus,22.7 ,931.7 ,8.2
Kazakhstan,Both,Four major NCDs,22.7 ,1950.6 ,17.3
Kyrgyzstan,Both,Non-communicable diseases,23.7 ,10471.4 ,100
Kyrgyzstan,Both,Neoplasms,23.7 ,75.6 ,0.7
Kyrgyzstan,Both,Cardiovascular diseases,23.7 ,555.4 ,5.3
Kyrgyzstan,Both,Chronic respiratory diseases,23.7 ,338.1 ,3.2
Kyrgyzstan,Both,Diabetes mellitus,23.7 ,483.0 ,4.6
Kyrgyzstan,Both,Four major NCDs,23.7 ,1452.1 ,13.9
Mongolia,Both,Non-communicable diseases,22.3 ,10667.9 ,100
Mongolia,Both,Neoplasms,22.3 ,110.7 ,1
Mongolia,Both,Cardiovascular diseases,22.3 ,678.3 ,6.4
Mongolia,Both,Chronic respiratory diseases,22.3 ,184.6 ,1.7
Mongolia,Both,Diabetes mellitus,22.3 ,329.5 ,3.1
Mongolia,Both,Four major NCDs,22.3 ,1303.0 ,12.2
Tajikistan,Both,Non-communicable diseases,21.5 ,10126.3 ,100
Tajikistan,Both,Neoplasms,21.5 ,61.5 ,0.6
Tajikistan,Both,Cardiovascular diseases,21.5 ,460.9 ,4.6
Tajikistan,Both,Chronic respiratory diseases,21.5 ,238.5 ,2.4
Tajikistan,Both,Diabetes mellitus,21.5 ,797.1 ,7.9
Tajikistan,Both,Four major NCDs,21.5 ,1558.1 ,15.4
Turkmenistan,Both,Non-communicable diseases,24.2 ,10438.9 ,100
Turkmenistan,Both,Neoplasms,24.2 ,79.2 ,0.8
Turkmenistan,Both,Cardiovascular diseases,24.2 ,678.9 ,6.5
Turkmenistan,Both,Chronic respiratory diseases,24.2 ,192.7 ,1.8
Turkmenistan,Both,Diabetes mellitus,24.2 ,693.4 ,6.6
Turkmenistan,Both,Four major NCDs,24.2 ,1644.2 ,15.8
Uzbekistan,Both,Non-communicable diseases,20.6 ,10453.7 ,100
Uzbekistan,Both,Neoplasms,20.6 ,86.0 ,0.8
Uzbekistan,Both,Cardiovascular diseases,20.6 ,593.1 ,5.7
Uzbekistan,Both,Chronic respiratory diseases,20.6 ,270.0 ,2.6
Uzbekistan,Both,Diabetes mellitus,20.6 ,762.1 ,7.3
Uzbekistan,Both,Four major NCDs,20.6 ,1711.1 ,16.4
Albania,Both,Non-communicable diseases,29.2 ,9905.9 ,100
Albania,Both,Neoplasms,29.2 ,109.2 ,1.1
Albania,Both,Cardiovascular diseases,29.2 ,543.6 ,5.5
Albania,Both,Chronic respiratory diseases,29.2 ,202.6 ,2
Albania,Both,Diabetes mellitus,29.2 ,438.3 ,4.4
Albania,Both,Four major NCDs,29.2 ,1293.6 ,13.1
Bosnia and Herzegovina,Both,Non-communicable diseases,25.6 ,10567.9 ,100
Bosnia and Herzegovina,Both,Neoplasms,25.6 ,150.4 ,1.4
Bosnia and Herzegovina,Both,Cardiovascular diseases,25.6 ,633.7 ,6
Bosnia and Herzegovina,Both,Chronic respiratory diseases,25.6 ,341.7 ,3.2
Bosnia and Herzegovina,Both,Diabetes mellitus,25.6 ,1018.6 ,9.6
Bosnia and Herzegovina,Both,Four major NCDs,25.6 ,2144.4 ,20.3
Bulgaria,Both,Non-communicable diseases,23.3 ,10561.8 ,100
Bulgaria,Both,Neoplasms,23.3 ,208.5 ,2
Bulgaria,Both,Cardiovascular diseases,23.3 ,657.7 ,6.2
Bulgaria,Both,Chronic respiratory diseases,23.3 ,377.2 ,3.6
Bulgaria,Both,Diabetes mellitus,23.3 ,744.5 ,7
Bulgaria,Both,Four major NCDs,23.3 ,1988.0 ,18.8
Croatia,Both,Non-communicable diseases,26.1 ,10982.9 ,100
Croatia,Both,Neoplasms,26.1 ,240.2 ,2.2
Croatia,Both,Cardiovascular diseases,26.1 ,438.9 ,4
Croatia,Both,Chronic respiratory diseases,26.1 ,349.5 ,3.2
Croatia,Both,Diabetes mellitus,26.1 ,782.8 ,7.1
Croatia,Both,Four major NCDs,26.1 ,1811.4 ,16.5
Czechia,Both,Non-communicable diseases,27.2 ,11079.8 ,100
Czechia,Both,Neoplasms,27.2 ,198.5 ,1.8
Czechia,Both,Cardiovascular diseases,27.2 ,563.8 ,5.1
Czechia,Both,Chronic respiratory diseases,27.2 ,329.0 ,3
Czechia,Both,Diabetes mellitus,27.2 ,1175.3 ,10.6
Czechia,Both,Four major NCDs,27.2 ,2266.6 ,20.5
Hungary,Both,Non-communicable diseases,25.1 ,10896.8 ,100
Hungary,Both,Neoplasms,25.1 ,222.5 ,2
Hungary,Both,Cardiovascular diseases,25.1 ,560.0 ,5.1
Hungary,Both,Chronic respiratory diseases,25.1 ,432.9 ,4
